ID;Стоимость
266590803;4878353
266550804;3131638
266590804;3131638
266860805;11447914
266830813;6149216
266960810;5254459
266970811;6507702
266000821;3980066
266050821;3980066
266070829;6574116
266260821;7760949
266500863;5443138
268810895;3993839
268840895;3411632
268870895;4521587
268880896;4531649
268890896;3993839
268810899;3740226
268940890;3156111
268970891;5387929
268980891;5569136
268990891;5387929
268910892;5569136
268930892;5569136
268900893;5569136
268930894;5569136
268970894;5569136
268900895;6162256
268920895;5569136
268930899;5387929
268950899;5569136
268960899;5387929
268990899;5569136
269000803;5569136
269050803;5569136
269000804;5569136
269030806;5569136
269050806;5569136
269090806;5569136
269020807;5556149
269030807;6162256
269070807;5569136
269090807;5569136
269150802;3429174
269140803;3429174
269820802;8017941
269830802;3922490
269850802;3993839
269810803;3740226
269830803;3740226
269890803;3740226
269840804;3740226
269850804;3485429
269800806;4093524
269810807;3356487
269820807;3822805
269850807;3822805
269880807;3640816
269810808;3356487
269840808;3356487
269860808;6333970
269810809;3356487
269850809;4093524
269960800;3922490
269900801;4531649
269920801;9217301
269930802;3922490
269920805;3428043
269930805;4531649
269910806;3356487
269020814;8017941
269270817;4661393
269220818;4661393
269290818;4661393
269220819;4003751
269390813;4095278
269310814;4661393
269360814;4661393
269380814;4348892
269300815;4095278
269360815;4661393
269370815;4348892
269320816;4448577
269320817;5556149
269340817;5556149
269360817;5556149
265390959;6927433
265480950;3618526
265440954;6746226
265530956;6746226
265540956;8416711
265560956;7158094
273230018;4761453
279980054;5128529
275580120;5496091
279700185;4114858
270130237;3384156
276460222;2991324
278930256;3832022
273280397;5984329
273370391;4773836
273340397;5984329
274280444;6397191
274210447;3131638
274260448;3131638
274200449;4428895
274250449;9669527
274310440;9669527
274330441;3131638
274370441;4697146
274310443;4255172
274320445;3131638
274330446;2575150
273580615;4460379
276850711;6255249
280310053;4200803
274630797;3292036
274600797;6426635
274650796;3292036
278150660;3162829
277090612;5737356
284160005;4595575
284250002;3499135
276140559;5799730
276120550;3686450
274160597;3131638
272120581;8357259
271090511;3162829
277230349;8267787
277220349;8267787
276450313;5227840
275690394;4255172
270450905;6811349
270120903;4059833
278160720;6523019
276240777;3789561
276220777;3215236
276200777;7764193
276220774;3477078
276030775;3781042
276010775;3292036
276090774;4531649
276050772;8157358
276090771;3200253
276000771;4172152
278100988;8612649
280220055;5272892
280240057;4255172
280320050;7417462
280500078;4884955
282540337;5465723
272830741;8358237
283580041;3903576
283110060;6674266
283120064;8466490
283180075;5118082
281640520;4813571
281650520;4813571
281680520;4813571
281600521;3824943
281620521;4813571
281650521;4813571
281660521;3924353
281690521;4813571
281670522;4813571
281680522;3162829
281620523;4813571
281630523;3824943
281650523;4813571
281670523;4813571
281680523;4813571
281690523;3824943
281620524;4813571
281650524;3262239
281660524;4813571
281670524;3741945
281660525;3741945
281610526;4094668
281620526;4094668
281650526;4094668
281660526;4094668
281680526;3741945
281690526;3741945
281690527;4094668
281600528;4094668
283690087;4054128
286120014;3405724
288100747;3270528
286500807;8895925
286540808;9217301
286520809;9217301
286680803;6674266
286620805;10005548
286750800;8701783
286790800;6674266
286730802;8358237
286880807;8323793
286010812;8895925
286050813;8895925
286200811;8760626
274750967;3824943
274710967;4813571
274790966;3824943
274760966;3162829
280550136;3126520
280830132;5504255
280220147;3126520
280210149;10119497
280360143;5054117
280340144;3131638
280380144;4118727
280310147;5054117
280340147;2379312
280320148;3131638
280350148;4828809
280380148;3126520
280310149;12004510
280330149;10119497
280410140;9403561
280460140;9669527
280430141;9669527
279710800;5737356
279700800;6741457
280440141;9403561
275490884;3865266
274600877;6524856
273700863;3741945
273770862;4407152
280460141;3126520
280480141;9403561
280400142;3126520
280490142;4697146
287560111;8612649
280910237;5387929
280940237;3774566
281910271;3550773
282890243;7790278
280580399;3362843
282950386;6213888
283600376;10119497
288910301;4173554
289410323;7711304
280780430;8326379
285220497;4661393
285300496;3762662
288570477;8110607
281580528;3741945
281520529;4813571
281530529;4813571
281560529;4813571
281620520;4813571
281630520;4813571
281660522;4813571
288590578;3362843
280910624;4129549
281940636;3863437
285540616;4417258
285860652;3023535
287760622;4913256
289780670;3162829
287700048;8431982
288240000;8353748
280730107;3162829
288300751;8110607
289660745;6742889
286400807;7967311
286500804;8490408
286030818;9217301
286160810;8358237
286120811;8895925
286150811;8600164
286420812;11631796
283450852;3924353
286600850;3551254
287880815;3027539
287810816;3027539
287960873;5765599
288840820;5052371
287860827;5052371
287880826;4969992
287470822;10119497
287190825;4969992
287100823;4282377
287980819;9104648
287990818;12334898
287940818;12334898
288800820;5052371
288760829;4969992
288770828;4969992
288750827;5052371
288730826;5052371
288750825;4969992
289060877;10498877
289030878;11049015
287730884;15349274
289150871;12334898
287740883;15349274
287770882;7814417
287760882;7814417
287710882;15349274
287780881;15349274
287700881;15349274
287760880;15349274
287660889;15349274
287620889;13313874
287650888;9104648
287620888;7814417
287690887;7599836
287660887;11049015
287650887;6319333
287640887;11049015
287610887;11049015
287600887;11049015
287680886;5978396
287610886;10498877
287640885;10498877
287660883;7268628
287610883;5978396
287680882;5978396
287630882;5978396
287690881;5052371
284790962;3789561
284760965;4417258
287670881;5052371
287600881;8096005
287670880;5710145
287650880;8096005
287620880;8096005
287600880;8096005
287570889;8096005
287540889;5052371
287500888;5052371
287550887;8096005
287500887;7807576
287590886;5052371
287520885;7807576
287510885;5052371
287550884;7807576
287510884;5052371
287590883;4969992
287560883;5052371
287540883;4969992
287590882;4969992
287510882;4969992
287500881;4969992
287580880;5052371
287500880;7699819
287450889;7699819
287430889;7411391
287490888;7699819
287450888;7699819
287400888;7699819
284960970;7760949
287480887;7411391
287450887;7411391
287480886;6659633
287440885;5118082
287480883;5118082
287280889;5765599
287210885;5765599
287200883;5765599
287100887;5765599
287120885;5765599
292570032;13054074
292230062;4418822
287100883;5765599
287160880;5477171
287060888;5477171
287900878;5765599
287970875;5765599
287940871;5765599
287840879;5765599
287840873;5477171
287840871;3474807
287740879;5477171
287720872;3474807
287620873;3187719
287570879;3187719
287560878;3187719
287550877;3187719
287520876;3187719
287480877;3474807
287440873;3187719
287410870;3474807
287300878;3187719
287330876;5765599
287300875;3187719
287160870;3474807
287070873;5765599
287990860;3187719
287840828;5052371
287810826;4969992
287880824;3474807
287800823;3474807
287850820;3474807
287760829;4282377
287780827;3474807
287720826;3474807
287730825;5477171
287780824;5071503
287780820;3474807
287630825;3187719
287670821;3187719
287530827;3187719
287460827;3027539
287400822;15349274
287330823;11049015
287300821;6319333
297360058;5128529
287320820;10498877
287250828;5978396
287260827;5978396
287280826;5978396
287230825;11049015
287210824;11049015
287250822;11049015
287280821;5978396
287130828;5052371
287160827;5052371
289070875;5477171
287120821;3187719
287130820;3187719
287060829;3187719
287990817;7814417
287910817;7268628
287960816;5978396
289040876;10498877
289070876;10498877
289090876;11049015
289010877;11049015
289030877;10498877
289050877;10498877
289050879;12334898
280720923;3361453
281120951;3524810
281230991;3334941
282130905;11049015
284620961;7158094
284000975;4112243
284290977;7819766
294390037;3711052
294420030;3711052
294480030;3711052
294410031;4200058
294430031;4200058
288950852;8649256
294440032;3830648
294470032;3601558
294420033;4200058
294440033;3711052
294460033;3711052
294450034;4200058
294440035;3711052
294430036;3601558
294490036;3711052
294470037;3466885
294420038;3601558
294450038;3601558
294490038;3601558
294540030;3601558
294550030;3601558
294620076;5073156
294210085;3824943
294240085;4094668
287010870;3474807
287900869;5477171
287940868;5477171
287970861;3474807
294250085;4813571
287810865;3474807
287740865;5595222
287710864;5306793
287540868;5595222
287300867;2591596
287640852;2878683
287370859;9104648
287390854;7814417
287210856;7814417
287230853;7814417
287110854;7814417
287080857;10498877
287040855;5978396
287000854;5978396
287060852;5978396
287050851;5978396
287930849;5978396
287920848;5978396
287910847;5978396
287990845;5978396
287980844;5978396
287970843;5978396
287950841;6319333
287900840;5978396
287860848;5978396
287840847;6319333
287840846;5978396
287820845;5978396
287820843;5978396
287880841;5978396
287740849;5978396
287740847;5978396
287790844;5978396
287790843;5978396
287710842;5978396
287760840;5978396
287680848;10498877
287620847;5978396
287600846;7268628
287620845;5978396
287620844;5978396
287630843;5978396
287610840;5052371
287510849;5052371
287490848;5052371
287490846;5978396
287410844;5978396
287420841;5978396
287430840;5978396
287310849;5978396
287370847;5978396
287380842;5052371
287300840;5052371
287230842;5052371
287260841;5052371
287200841;5052371
287160849;4969992
287110849;5052371
287070844;5477171
287090843;5071503
287000843;3474807
287020842;3474807
287020840;3474807
287980837;3474807
287910834;5071503
287950832;3474807
287920830;3474807
287830839;3474807
287880837;3474807
287840835;3474807
287740839;3474807
287760838;4282377
287100839;7814417
287140837;12334898
287100837;9104648
287120836;7814417
287170835;7814417
287110831;7814417
287020839;10498877
287030838;5978396
287040832;4969992
287090830;4969992
287020830;4969992
287940829;5369023
287970828;5978396
287990827;5052371
287950826;5052371
287970825;5978396
287960823;5052371
287840829;5052371
297740045;3373642
289060874;5477171
299670004;10558255
289020875;5477171
299900022;4054128
299780066;5806801
289090875;5765599
289000876;10498877
289020876;10498877
292360136;4813571
294170272;3769448
294150273;6755322
296470261;6990184
299340257;5408088
299540269;5487739
291440346;2965139
293140340;3074634
293690372;3691087
293840372;3691087
297430411;3187719
297460411;5118082
290400508;8394288
290590504;5092527
290500505;5092527
293740561;4746386
297960574;6674266
297980574;4202854
297960575;8600164
297900576;7967311
297960576;8490408
297950577;4202854
297980577;4202854
297970579;4202854
297010580;8600164
298990577;3334941
298910578;6169344
299620528;6426635
294750601;6811349
297200613;4697146
297730617;4620270
297980615;7748008
297200627;6927433
297420623;4697146
297450624;7760949
297030633;3444421
297160633;7819766
297100634;5798186
297140634;7748008
297190634;4620270
297100637;7760949
297270635;7226504
297240636;8416711
297280636;4620270
297220637;3444421
297260637;3160092
297280637;8416711
297380630;7819766
297320631;4620270
297350631;2915924
297370631;2915924
297300632;3160092
297350632;7819766
297360633;2887470
297410637;5387929
297550631;4325615
297570631;3131638
297500633;4911188
297590634;5058165
297510636;5232271
297640630;4029864
297610638;5941114
297690638;5053041
292890717;3470947
292370721;3361453
292720730;2575150
294300782;4054128
297420764;6038455
297380799;6162256
298210702;5556149
298240705;4661393
298000776;6397191
298290770;5424044
298230772;5556149
299610763;4743772
292390815;3027539
294600870;8110607
295830847;3841355
295840847;3841355
298360856;3126520
298530854;4697146
298710859;5165610
298840855;9572866
298920851;5799730
298820867;5941114
298880867;3998633
290200935;3775504
291390903;6568745
291160955;3897974
293370926;4172152
293300927;6438584
293330927;6755322
293340929;2725928
294100977;7390550
295120952;4425300
295460969;3373642
202861001;10119497
204831031;3579108
208931044;4135986
200391189;4884955
200411180;4100373
200421180;4100373
200361195;3126520
201441173;3822805
201461173;3356487
202081100;5052371
206531186;3156111
206591186;3156111
206531187;3822805
206501189;3640816
209011133;4270732
209221157;4913803
204121260;8895925
204161263;8358237
204291261;11069414
204201269;9935580
204321262;10679290
204391262;9935580
204371264;6748188
204351267;6165706
204371269;10679290
204601264;11069414
204861260;9935580
204851266;6674266
204071277;8895925
204111275;8358237
204191278;11069414
204281279;10679290
209011223;2575150
209851285;8110607
200991306;10535594
201381307;3319680
202271357;4802576
202201358;4100373
202241358;4100373
202251359;4100373
202351354;7846937
202391354;6523019
202311355;6523019
202331355;7846937
202311356;6523019
203391312;3362843
203071357;7748008
205131385;4489265
209941337;6162256
209011396;3258663
200451403;3618526
200621451;6165706
204381414;4620270
204361419;2915924
204421410;4380404
204501419;7158094
204661411;3789561
204661414;3789561
204511423;4697146
204521425;4620270
204661422;3132237
204631423;2839646
204611427;3160092
209441490;4583767
202421561;4440847
202431561;4440847
203271533;3775504
203211537;3601558
203201539;3601558
203391533;3747650
203301536;3747650
203321536;4059833
203301538;4059833
203421537;3775504
203891592;4878353
203821599;7283915
204191505;7283915
204681558;9018930
205211506;2409546
206271563;6927433
206281567;4112243
206391560;6927433
206421563;4214543
206461566;3270528
206411568;4697146
206521563;3270528
206511565;4697146
206651563;2991324
206671565;4029864
206611569;4214543
206761562;4112243
206771564;4697146
206741567;4697146
206951562;3163247
206921563;4112243
206961563;3270528
206911566;2991324
206971567;7576350
206951569;4697146
206001572;5272892
206021572;2575150
206071574;4697146
206011575;3270528
206001576;2933339
206081576;6927433
206031577;4878353
206071577;5272892
206011578;2933339
206041578;4878353
206061578;6927433
206081578;4112243
206041579;4697146
206131570;2575150
206151571;2575150
206141573;4697146
206171573;2575150
206101574;4214543
206161574;4878353
206151575;9217626
206171575;6867449
206181576;3270528
206171577;4112243
206101578;3270528
206171579;4878353
206191579;4112243
206201571;2933339
206241571;6867449
206201572;4214543
206261572;7356257
206221573;6161762
206201574;4029864
206251574;2991324
206281574;2991324
206211575;4697146
206271575;2575150
206201576;4878353
206231576;4029864
206281576;4112243
200551648;3132237
203361612;6169344
203451679;7356257
203541670;9217626
203511671;5165610
203521671;5272892
203571671;9217626
203641676;7770311
205131682;11730109
200041739;4003751
201311767;3371094
201251793;3775504
201211794;4059833
201251794;4059833
201211795;4059833
201251795;4059833
201251799;8701783
201381790;4202854
201351792;10005548
201311795;4202854
201391795;8490408
201361796;8490408
201311797;6523019
201341797;7846937
201591799;4177857
202071776;3822805
202011779;3151341
202041779;3428043
202131772;3156111
203891758;10016571
203951750;10016571
203961750;10016571
203971750;10016571
203921751;13854618
204821749;10016571
205051746;6828273
207391729;3126520
207401720;3126520
207411720;9403561
207421720;7710597
207481720;5647183
207491720;9669527
207421721;3126520
207431721;3037900
207441721;9946338
207451721;10119497
207481721;9572866
207401722;9946338
207731720;2575150
207711721;5165610
207011733;10119497
207071735;7576350
207161734;3126520
207361736;6991553
209701744;3187719
209881784;4130389
200651833;8599646
206641861;5290213
208961819;2409546
208361866;1055972
209971859;3579108
203841911;8358237
205441988;3272551
208581969;3202553
209411938;5672999
210241083;6165706
210381086;8701783
213841066;7711304
213821068;3493650
213921065;4172152
213991066;5025187
213941068;5941114
213981068;4417258
213991068;5941114
213931069;4200803
213641079;3126520
214031048;6524856
214091048;6524856
214001049;9590192
214011049;6772486
214021049;6524856
214031049;9590192
214101040;6772486
214111040;9590192
214121040;4100373
214161040;4802576
214171040;9590192
214191040;9590192
214101041;6772486
214141041;4200058
214161041;4200058
214181041;9590192
214191041;9590192
214131042;9590192
214191042;9590192
214121043;6524856
214131043;9590192
214151043;4884955
214181043;9590192
214141044;9590192
214101045;6772486
214131045;9590192
214181045;9590192
214101046;6772486
214141046;6772486
214111047;6772486
214121047;9590192
214151047;4100373
214191047;4884955
214151048;4884955
214191048;4100373
214111049;4100373
214141049;4884955
214161049;4884955
214211040;9590192
214261040;9590192
214201041;4884955
214241041;4200058
214261041;4200058
214271041;4200058
214281041;4200058
214251042;9590192
214261042;9590192
214341045;6523019
214381045;6523019
214391045;7846937
214311046;6523019
214351046;6523019
214361046;7846937
214381046;6523019
214391046;7846937
214301047;6523019
214331047;6523019
214371047;7846937
214391047;6523019
214301048;7846937
214311048;6523019
214321048;7846937
218171049;7074637
210861108;12004510
210801111;3362843
211631119;8649256
212381112;4460379
214641155;6772486
214661155;6524856
214671155;9590192
214641156;9590192
214681156;6772486
214611157;4200058
214621157;4200058
214631157;4200058
214671157;4200058
214611158;4200058
214071179;3719422
217141105;2787434
217161112;3551254
219711139;6398487
219341140;9217301
210001250;4308263
212001235;7670826
212711248;7690761
213951246;9590192
213941247;6772486
213071251;6523019
213001252;9590192
213091252;7846937
213001253;6523019
214041220;6459760
214721288;4911188
214731288;4325615
214741288;4118727
214771288;4325615
214791288;5054117
214781289;3131638
214801280;4828809
214841280;5054117
215511218;3993839
217391264;4621272
218871279;11089725
218271280;8760626
218291280;8490408
218201281;8895925
218281281;3470504
218211283;8760626
218221283;3470504
218241283;7321428
218271283;8760626
218291283;8490408
218221285;8895925
218291285;8490408
218211286;8431982
218271286;6674266
218321283;3162829
218331284;8895925
218341284;2918662
218301289;2918662
218331289;4212916
218391289;8895925
218421289;4036300
218521282;4036300
218531283;8490408
218581284;3162829
218511286;4036300
218541286;3162829
218661284;3398949
218641285;3162829
210991326;3978413
211291334;3131638
213341395;9590192
213371395;9590192
213311396;9590192
213331396;6772486
213371396;9590192
213391396;6772486
213301397;9590192
213311397;6524856
213321397;6772486
213331397;9590192
213401392;4950665
214631325;3334941
214641325;4208578
215881305;4753030
210851443;5783254
210871443;7702376
210891443;2915924
210801446;3132237
212701412;4255172
212131464;4813571
215671444;6052161
215681444;7470164
215691444;7670826
215601445;8208515
215641445;8769638
215661445;7690761
215681445;7690761
215621447;4159403
215651447;6909041
215611448;6909041
215611449;7852033
215621449;4356526
215691449;8529891
215791441;8529891
215741442;8701357
215751442;8173408
215761442;8261384
215771442;8173408
215731444;7670826
215771444;8529891
215721447;8173408
215761447;4403570
215731448;4403570
215761448;7852033
215791448;4403570
215731449;8173408
215741449;8208515
215781449;8251884
215791449;8769638
215801440;6151846
215811440;7690761
215831440;4356526
215851440;7670826
215871440;3847220
215881440;4356526
215891440;7090248
215821441;4403570
215831441;4403570
215831442;7852033
215871442;8173408
215891442;3847220
215801443;4356526
215821443;5940589
215861443;4091387
215871443;4403570
215801444;4403570
215821445;7852033
215441476;5556149
216521497;3361453
217171437;5272892
217831440;5073156
218661401;2986288
218901405;4112243
218991408;7760949
218201411;4029864
218201412;6927433
218281413;4029864
218201415;7760949
218211416;7760949
218301411;9403561
218491435;5556149
210271511;3132237
210271548;6909041
212851529;10016571
212921520;10016571
212901521;10016571
212941522;10016571
212951522;10016571
215891529;2379312
216421535;6772486
216491553;5369023
216301587;5001856
217871502;3822805
210441625;3718723
210271647;2986288
211401654;9018930
211381697;9468114
211331698;4242616
211481690;10556523
211401691;4242616
212241649;5985460
213231616;3041846
214361660;7951993
214401660;3769799
214491669;5556149
214531660;5556149
214551660;5737356
214581661;5387929
214501662;5569136
214531662;5569136
214571662;6162256
214501665;3783095
214541666;5569136
214531667;4177857
214581668;6162256
214621660;4177857
214621662;5569136
214611664;4177857
215571609;4531649
215591609;3822805
215601600;3356487
215671600;3822805
215691600;3640816
215621601;3156111
215661601;7770311
215671601;7770311
215691603;3356487
215601604;4093524
215631604;3640816
215671604;3740226
215641605;3740226
215661605;3740226
215691605;9360346
215601606;3740226
215611606;3255521
215631606;4761453
215641606;3740226
215671606;7219084
215681606;5755940
215611609;6591902
215681609;3356487
215741600;3356487
215771600;4521587
215711602;3822805
215771602;4531649
215781602;6086339
215791602;3356487
215721603;9217301
215711604;3356487
215731604;3156111
215701606;3255521
215721606;3455897
215761606;3455897
215711607;3455897
215761607;3151341
215791607;3455897
215771608;4531649
215781608;3993839
215751609;3428043
215781609;3455897
215791609;4531649
215801600;3993839
215811600;3455897
215801602;5877277
215851602;5849423
215861602;6997569
215871602;5877277
215811603;6161607
215831603;5877277
215861603;5906810
215811604;5802629
215831604;7243975
215851604;5877277
215891605;7243975
215811606;5877277
215841607;5877277
215871607;11143160
215841608;5802629
215851608;7243975
215881608;6165706
215931600;7532403
215951600;6165706
215961600;6195238
215991600;6195238
215901601;12622830
215901602;6165706
215911602;6195238
215921602;6195238
215911603;7532403
215941604;3993839
215971605;3640816
215921606;3993839
215931606;3993839
215951606;3993839
215981606;3993839
215991606;4531649
215911607;3993839
215921607;4531649
215921608;3993839
215941608;4531649
215971608;3151341
215981608;3151341
215991608;3993839
215901609;4531649
215911609;4761453
215921609;4531649
215951609;3740226
215971609;3151341
215981609;3151341
215991609;3993839
215011610;4531649
215281618;11248113
215211619;8358237
215591660;9590192
215501661;6038455
216581645;3551254
217771643;8181277
217341670;9928979
219051641;8155202
219011642;10016571
219041642;8267787
219051642;7207112
219071642;7666393
219611673;4802576
210641740;3924757
211881712;4059833
211871773;3634252
212991715;3747650
212991725;6191960
214721721;8466490
214671732;6927433
214931771;4380404
214921773;3805245
214281786;8157358
214361780;7576350
214311784;4112243
214331784;6746226
214331785;7576350
214341785;4112243
214351785;2991324
214361785;2991324
214361786;7566801
214311787;7748008
214391787;4327370
214411781;4112243
214431781;4214543
214451781;4697146
214461786;3160092
214481786;3270528
214451787;4620270
214471787;7158094
214481787;4620270
215521748;4531649
215591748;4521587
215541749;3822805
215641740;3356487
215641741;3822805
215681741;3156111
215621742;3356487
215681744;3411632
216201743;3691087
218741744;3551254
219201743;3460863
219261745;3747650
219291746;5158238
219211747;6699790
219261749;8394288
219311740;4059833
219351740;3775504
219371740;4449395
219381740;4449395
219391740;5158238
219301741;4449395
219311741;5092527
219351741;4059833
219361741;3775504
219351742;3775504
219371742;4059833
219371743;5158238
219381743;4449395
219391743;4449395
219301744;5092527
219311744;5092527
219331744;5010148
219341744;5010148
219091780;3334941
210961852;3149169
211751848;3823503
211881885;7702376
211891885;4301538
211081899;3713717
211111890;4432522
211751892;10936649
212791801;10277977
213601855;3149169
215261808;3762662
215161884;8701357
216631815;2986288
216781832;9746783
218971876;9590192
219301803;10094819
219361809;6927433
219371809;5336838
219381809;6330422
219441803;3597831
219481803;4775447
219491803;6746226
219401805;3005133
219561801;7356257
219581801;4432522
219551807;4255172
219611805;7566801
219611806;7356257
219641807;4343774
219601808;6330422
219681809;2575150
219791800;3597831
219701802;2991324
219761802;3686450
219871802;6927433
219901801;4881583
219941801;5798186
219961801;6927433
219971802;3524810
210471955;3126520
210761960;3126520
211571934;4813571
211581934;4813571
211511935;3924353
211521935;4813571
211531935;4813571
211541935;3924353
214431987;3258663
214181992;2953331
215391906;4697146
215361909;3258663
215621900;2839646
216371930;3258663
216041940;2991324
220991089;3922490
220091090;3922490
220031094;3922490
220051096;3922490
220011098;3922490
220101091;3922490
220121093;3922490
220151098;3922490
220261090;3922490
220241093;4631334
220201094;4631334
220251094;3922490
220231095;3922490
220221096;3922490
220211097;3922490
220291098;3922490
220211099;4631334
220221099;4631334
220391090;4631334
220311091;3922490
220371091;3922490
220391091;3922490
220381093;3922490
220331095;3922490
220351095;4631334
220391095;4631334
220331096;3922490
220361096;3922490
220311098;3922490
220351098;4631334
220381098;3922490
220411090;3922490
220491090;4631334
220411091;3922490
220411092;3922490
224181000;2839646
225171044;7520499
225161046;2810137
225251043;2810137
225221047;7520499
225231047;4705310
225271047;2810137
225211048;4705310
225271048;3424127
225281048;7879996
225381040;2810137
225381042;4705310
225361045;7879996
225371047;4705310
225441041;4705310
225411044;7339292
225461047;3126520
225401048;3424127
225531040;4705310
225561064;8104490
226721061;9403561
220961136;4672388
220991136;3789561
220931139;7356257
220011141;5737356
220021141;4773836
220001142;4417258
220071143;9217626
220091143;6162202
221861154;11388179
221081281;6054093
224151204;3051931
225151220;3356487
225511299;2575150
225531299;2330982
225561299;2575150
225581299;2330982
225601290;2575150
225621290;3856885
227701294;4054128
228811231;4620270
228351261;8760626
228411262;10005548
229271275;10005548
221931318;4884955
221761356;2810137
221091366;3149169
221121364;6086339
221151364;4761453
222301303;5336838
222961367;2986288
223721317;3319680
223771376;6674266
227861315;3131638
227811317;2575150
227941314;4255172
227991316;4112243
227041321;4112243
227011323;2933339
227171327;2575150
227121329;2575150
227141329;3410842
227231320;2933339
227261320;3131638
227281320;2575150
227361322;3131638
227321325;3131638
227361327;3897974
227381328;2575150
227401320;4112243
227461320;3897974
227431322;4112243
227461326;4255172
227461327;4255172
227421328;3131638
227451329;3897974
227551320;2575150
227591320;3410842
227511321;4610102
227581321;4112243
227501323;2575150
227541323;4112243
227561324;2575150
227581324;3131638
227511325;3131638
227591325;3131638
227541326;2575150
227561326;2933339
227571326;3131638
227591326;2575150
227521327;3131638
227671326;4112243
227671327;4029864
227721325;4112243
227741326;2575150
227761326;4029864
227781326;3410842
227771327;3897974
227751328;3897974
227791328;3131638
227711329;2575150
227831320;3131638
227881320;3410842
227801321;2575150
227821321;3410842
227871321;2575150
228941382;3295288
229791301;3398949
221301478;6038455
221351487;10094819
223761494;5190508
224211464;5190508
226061459;3579108
229721473;2575150
229711475;4432522
229701476;7158094
229721476;4620270
229701478;3160092
229801474;6927433
229821474;4878353
229841474;4112243
229811476;4878353
229921471;8466490
229931472;9669527
229951472;6927433
229941473;6746226
229961474;3897974
229981475;3131638
229921476;6746226
229951476;4697146
229921477;7879996
229971477;6927433
229931478;3897974
229951478;4697146
229201480;3132237
229211480;4620270
229211482;3789561
229291482;10119497
220241508;4811877
220271544;5940589
220221545;4403570
220291545;4403570
221061500;3470947
221091500;3874914
221031501;5010148
221091501;5010148
221051502;3847060
221261514;2839646
222951597;10936649
223181519;3719422
225431506;5165610
225441536;6772486
225261556;3051931
225231557;4091387
226911576;3618526
227931592;7702376
221061641;2556365
222171679;5092527
228701627;2575150
228931628;9946338
228061638;3149169
229491682;3215236
220581784;4813571
220571785;4813571
220591785;3824943
220511786;4813571
220531786;4813571
220541786;4813571
220571786;4813571
220521787;4813571
220531787;3824943
220561787;4813571
220501788;3162829
220521788;4813571
220541788;4813571
220591788;4813571
220501789;3162829
220511789;4813571
220561789;4813571
220571789;4813571
220621780;4813571
220631780;4813571
220651780;4813571
220661780;4813571
220601781;3824943
220651781;4813571
220661781;4813571
220681781;3824943
220691781;3162829
220611782;4813571
220631782;4813571
220641782;3824943
220681782;4813571
220691782;3924353
220621783;3924353
220641783;3262239
220661783;4813571
220611784;4194354
220621784;8431982
220651784;3841355
220661784;3841355
220681784;4094668
220691784;4194354
220611785;8431982
220691785;4194354
220661786;3741945
220671786;4094668
220601787;4194354
220611787;8431982
220621787;3741945
220631787;4094668
220661787;8431982
220671787;4194354
220681787;3741945
220691787;4094668
220611788;4194354
220641788;3741945
220661788;3741945
220681788;8431982
220601789;3741945
220611789;4094668
220631789;8431982
220681789;4094668
220701780;4194354
220711780;8431982
220751780;4094668
220771780;4194354
220781780;8431982
220711781;4094668
220721781;4194354
220751781;3741945
220761781;4194354
220781781;8431982
220721782;4094668
220731782;4194354
220781782;4194354
220791782;8431982
220701783;4094668
220731783;4094668
220761783;8431982
220711784;4094668
220721784;4194354
220761784;4094668
220781784;4194354
220791784;8431982
220711785;4054128
220751785;4583767
220781785;8110607
220701786;4813571
220701787;8110607
220751787;8110607
220781787;4583767
220791787;8110607
220731788;4583767
220701789;8110607
220761789;8110607
220771789;4813571
220831780;8110607
220841780;8110607
220851781;4813571
220811782;8110607
220821782;8110607
220851782;4813571
220871782;4583767
220891782;4583767
220801783;4813571
220811783;4813571
220821783;4583767
220841783;4583767
220871783;4813571
220881783;8110607
220801784;8110607
220831784;4054128
220851784;4813571
220881784;8110607
220811785;4583767
220841785;4583767
220851785;4813571
220861785;8110607
220801786;4813571
220821786;4583767
220871786;4583767
220821787;4813571
220841787;4583767
220871787;4583767
220801788;4583767
220891788;4583767
220811789;4813571
220831789;8110607
220881789;8110607
220971780;4813571
220911781;4813571
220931781;4583767
220941782;4583767
220971782;4813571
220991782;8110607
220921783;8110607
220971783;8110607
220991783;8110607
220911784;4813571
220941784;4583767
220921786;4813571
220941786;4583767
220971786;4153538
220901787;4583767
220931787;4813571
220971787;8110607
220991787;4813571
225541712;9984064
228991753;4884955
229741710;2575150
229701712;4697146
229771712;4428895
229701716;10119497
229751717;2575150
229721718;12004510
229751718;2575150
229751719;2575150
229801710;3410842
229881710;9669527
229801716;12004510
229861716;6927433
229861717;3131638
229851718;3131638
229991710;3131638
229961711;3131638
220961899;2961864
220991899;2791352
221021800;2791352
221051800;8597331
221061800;2961864
221001801;2961864
221051801;2961864
221051802;8597331
221071802;2961864
221071803;2961864
221011804;2961864
221041805;2961864
221081805;2961864
221021806;2961864
221041806;8451172
221021807;2961864
221041807;2961864
221081807;2961864
221041808;3772272
221021809;2961864
221061809;2961864
221111800;2525920
221131801;3772272
221101802;2525920
221141802;2525920
221161802;2961864
221131803;2961864
221171803;2961864
221171804;2961864
221151805;2961864
221151806;2961864
221111807;2961864
221141807;2961864
221191808;2961864
221121809;2961864
221231800;2961864
221271800;2961864
221251801;2961864
